"date","co_aqs_cranston","co_quantaq_dpw","rh_quantaq_dpw","temp_quantaq_dpw","co_quantaq_pema","rh_quantaq_pema","temp_quantaq_pema","co_quantaq_pha","rh_quantaq_pha","temp_quantaq_pha"
2024-12-29 11:00:00,0.503,0.819011,91.037,9.685,1.294205,88.775,9.683,0.954449,90.647,9.42
2024-12-29 12:00:00,0.322,0.815989,90.475,9.558,0.981195,89.747,9.888,1.018314,90.802,9.545
2024-12-29 13:00:00,0.356,0.772384,90.185,9.645,1.120979,88.518,10.512,1.046463,90.258,10.063
2024-12-29 14:00:00,0.407,0.789998,90.555,10.272,0.899374,86.422,11.383,1.076753,88.142,11.132
2024-12-29 15:00:00,0.298,0.838079,88.987,10.587,0.830041,84.878,11.688,0.926624,87.013,11.55
2024-12-29 16:00:00,0.256,0.878146,89.498,10.76,0.796992,87.168,11.227,0.90649,87.885,11.567
2024-12-29 17:00:00,0.299,0.878865,87.967,11.502,0.84925,86.663,11.922,0.843052,87.323,12.382
2024-12-29 18:00:00,0.31,0.664866,87.18,12.055,0.823164,84.54,13.34,0.880168,85.47,14.058
2024-12-29 19:00:00,0.255,0.857478,88.382,12.073,0.794818,82.23,14.273,0.806487,81.92,15.283
2024-12-29 20:00:00,0.201,0.941712,87.593,11.705,0.770016,83.27,13.747,0.815084,81.968,14.907
2024-12-29 21:00:00,0.194,1.002859,88.888,11.202,0.819055,84.727,12.978,0.888775,83.702,13.788
2024-12-29 22:00:00,0.199,0.94735,90.508,10.485,0.816005,85.773,12.343,1.164135,88.042,11.875
2024-12-29 23:00:00,0.284,0.995764,89,10.343,0.766647,85.735,11.803,0.931996,89.408,10.958
2024-12-30,0.229,0.858577,89.398,9.837,0.792227,85.372,11.518,0.888066,89.263,10.338
2024-12-30 01:00:00,0.199,0.741403,90.53,10.162,0.826409,87.295,10.883,0.898096,92.415,9.68
2024-12-30 02:00:00,0.164,0.791841,88.318,11.35,0.762522,86.107,11.415,0.908605,91.437,10.292
2024-12-30 03:00:00,0.147,0.77534,84.833,12.52,0.751208,84.308,12.243,0.887714,90.825,10.583
2024-12-30 04:00:00,0.13,0.664476,83.56,12.925,0.732336,83.232,12.895,0.722245,87.655,12.32
2024-12-30 05:00:00,0.131,0.670879,83.165,12.797,0.703157,79.937,13.6,0.678492,82.897,13.005
2024-12-30 06:00:00,0.132,0.718872,82.367,12.822,0.702974,79.203,13.462,0.674172,82.848,12.863
2024-12-30 07:00:00,0.134,0.652407,83.197,13.085,0.700668,80.472,13.275,0.66884,81.752,13.585
2024-12-30 08:00:00,0.133,0.702627,82.39,13.405,0.697866,80.883,13.53,0.669622,82.332,13.258
2024-12-30 09:00:00,0.131,0.684713,82.51,13.443,0.704391,81.013,13.455,0.672229,83.165,13.103
2024-12-30 10:00:00,0.135,0.679194,82.258,13.547,0.70941,82.617,13.328,0.682573,84.933,12.865
2024-12-30 11:00:00,0.141,0.74651,84.898,12.995,0.733178,82.94,13.477,0.683522,86.138,12.8
2024-12-30 12:00:00,0.174,0.662908,90.877,12.692,0.734951,87.553,13.153,0.692524,90.705,12.893
2024-12-30 13:00:00,0.17,0.655011,91.487,12.838,0.745484,88.253,13.307,0.70608,90.37,13.24
2024-12-30 14:00:00,0.164,0.646338,91.405,12.438,0.743033,88.435,12.975,0.723136,90.022,12.972
2024-12-30 15:00:00,0.172,0.667309,92.333,12.713,0.757683,89.7,13.238,0.71816,91.352,13.072
2024-12-30 16:00:00,0.322,0.677988,91.815,13.532,0.793992,89.108,13.913,0.721461,90.018,13.827
2024-12-30 17:00:00,0.361,0.699431,86.068,14.543,0.740492,83.622,14.87,0.698521,82.685,15.037
2024-12-30 18:00:00,0.364,0.688538,75.342,15.985,0.737856,69.683,16.677,0.690491,67.313,17.298
2024-12-30 19:00:00,0.389,0.700006,68.545,16.427,0.755302,65.555,16.755,0.690028,68.098,15.953
2024-12-30 20:00:00,0.419,0.705472,67.593,15.553,0.796847,65.4,16.198,0.733412,68.777,15.303
2024-12-30 21:00:00,0.472,0.726188,70.275,12.803,0.813263,68.633,13.713,0.755522,70.828,12.955
2024-12-30 22:00:00,0.523,0.769125,72.618,11.035,0.827115,66.08,11.758,0.768835,69.667,10.72
2024-12-30 23:00:00,0.561,0.790678,65.53,10.297,0.761485,54.042,11.118,0.733039,58.728,10.058
2024-12-31,0.611,0.83012,65.478,9.285,0.816043,56.498,10.238,0.760277,60.303,9.27
2024-12-31 01:00:00,0.411,0.829485,68.365,8.39,0.891016,61.98,9.193,0.817351,66.622,7.918
2024-12-31 02:00:00,0.376,0.756145,64.59,8.598,0.846466,62.882,8.7,0.766109,65.872,7.833
2024-12-31 03:00:00,0.417,0.744131,64.772,8.617,0.833504,64.342,8.313,0.8096,68.672,7.233
2024-12-31 04:00:00,0.393,0.747681,65.03,8.387,0.839061,66.032,7.905,0.798851,70.905,6.63
2024-12-31 07:00:00,0.309,0.741956,68.262,6.983,0.800622,68.45,6.693,0.857731,75.92,4.94
2024-12-31 08:00:00,0.342,0.758087,70.902,6.303,0.915223,70.692,6.108,0.821888,77.068,4.645
2024-12-31 09:00:00,0.348,0.804861,75.257,5.293,0.954725,78.235,4.413,0.76366,75.723,4.84
2024-12-31 10:00:00,0.404,0.797071,74.535,5.252,0.900948,76.508,4.538,0.774747,73.178,5.203
2024-12-31 11:00:00,0.531,0.843798,75.685,4.872,1.022436,78.865,3.938,0.761777,74.005,4.798
2024-12-31 12:00:00,0.49,0.89501,76.663,4.635,1.106739,79.653,3.695,0.791841,73.523,4.71
2024-12-31 13:00:00,0.453,0.914092,70.845,6.17,0.938171,60.378,8.547,0.773705,58.792,8.723
2024-12-31 14:00:00,0.488,0.85944,52.443,10.892,0.832987,44.903,12.635,0.741019,43.852,12.848
2024-12-31 15:00:00,0.45,0.755266,42.703,13.287,0.784219,37.6,14.777,0.718576,34.07,16.445
2024-12-31 16:00:00,0.36,0.731604,37.298,15.237,0.762513,33.617,16.52,0.692011,31.705,17.375
2024-12-31 17:00:00,0.293,0.705347,38.268,15.502,0.764485,34.053,16.397,0.70979,31.168,17.4
2024-12-31 18:00:00,0.197,0.834894,41.608,14.002,0.812248,36.78,15.573,0.743863,34.183,16.627
2024-12-31 19:00:00,0.198,0.722139,46.918,13.05,0.787867,41.167,13.582,0.761076,39.938,14.087
2024-12-31 20:00:00,0.212,0.738893,59.827,10.468,0.804773,52.19,11.117,0.824563,50.267,11.173
2024-12-31 21:00:00,0.222,0.868543,60.327,8.633,0.853729,59.008,9.14,0.843048,55.053,9.042
2024-12-31 22:00:00,0.28,1.01088,71.892,7.413,0.930361,65.052,7.847,0.905653,64.817,7.423
2024-12-31 23:00:00,0.39,0.922071,81.787,6.593,0.889684,72.26,7.363,0.996607,73.593,6.377
2025-01-01,0.521,0.823875,83.162,5.423,0.99854,75.665,6.285,NA,NA,NA
2025-01-01 01:00:00,0.551,0.917523,85.26,4.773,1.050639,79.02,5.423,NA,NA,NA
2025-01-01 02:00:00,0.562,0.877577,87.327,4.482,1.022041,82.868,4.502,NA,NA,NA
2025-01-01 03:00:00,0.317,0.773471,88.192,5.043,0.892653,85.282,4.825,0.925564,88.632,4.712
2025-01-01 04:00:00,0.319,0.735435,83.622,5.78,0.847056,78.463,6.383,0.840493,81.265,6.032
